Store,Date,Year,Month,Week,Day,Holiday_Flag,Holiday_Label,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales,Predicted_Sales,Sales_Gap,Sales_Gap_Pct,Absolute_Error,Absolute_Percentage_Error
36,2012-04-27,2012,4,17,27,0,Regular,70.06,3.888,220.3014485,6.989,308389.82,307637.22,-752.6000000000349,-0.0024404177803276222,752.6000000000349,0.0024404177803276222
36,2012-05-04,2012,5,18,4,0,Regular,77.17,3.835,220.3545033,6.989,312467.52,334587.44,22119.919999999984,0.0707911017439508,22119.919999999984,0.0707911017439508
36,2012-05-11,2012,5,19,11,0,Regular,76.55,3.764,220.4075581,6.989,330518.34,323013.34,-7505.0,-0.022706758118172805,7505.0,0.022706758118172805
36,2012-05-18,2012,5,20,18,0,Regular,73.7,3.713,220.4252149,6.989,324801.13,335135.4,10334.270000000019,0.03181722304968587,10334.270000000019,0.03181722304968587
36,2012-05-25,2012,5,21,25,0,Regular,78.94,3.636,220.4287124,6.989,306098.17,347229.12,41130.95000000001,0.1343717605368239,41130.95000000001,0.1343717605368239
36,2012-06-01,2012,6,22,1,0,Regular,80.74,3.567,220.4322099,6.989,306005.53,323795.44,17789.909999999974,0.05813591015822483,17789.909999999974,0.05813591015822483
36,2012-06-08,2012,6,23,8,0,Regular,81.5,3.513,220.4357073,6.989,338273.38,343739.53,5466.150000000023,0.016158971776023354,5466.150000000023,0.016158971776023354
36,2012-06-15,2012,6,24,15,0,Regular,82.15,3.407,220.4494148,6.989,333146.88,348468.66,15321.77999999997,0.04599106556243291,15321.77999999997,0.04599106556243291
36,2012-06-22,2012,6,25,22,0,Regular,80.4,3.358,220.4886472,6.989,306411.01,339709.66,33298.649999999965,0.10867315113774784,33298.649999999965,0.10867315113774784
36,2012-06-29,2012,6,26,29,0,Regular,86.68,3.273,220.5278796,6.989,291530.43,309492.9,17962.47000000003,0.061614391334722865,17962.47000000003,0.061614391334722865
36,2012-07-06,2012,7,27,6,0,Regular,81.52,3.232,220.567112,6.623,306578.89,359328.56,52749.669999999984,0.17205904163851587,52749.669999999984,0.17205904163851587
36,2012-07-13,2012,7,28,13,0,Regular,78.15,3.245,220.6063444,6.623,298337.41,333572.94,35235.53000000003,0.11810630788810572,35235.53000000003,0.11810630788810572
36,2012-07-20,2012,7,29,20,0,Regular,81.76,3.301,220.6148749,6.623,303289.55,324968.38,21678.830000000016,0.07147898765387735,21678.830000000016,0.07147898765387735
36,2012-07-27,2012,7,30,27,0,Regular,84.0,3.392,220.6234054,6.623,279643.43,295651.97,16008.539999999979,0.05724625820817596,16008.539999999979,0.05724625820817596
36,2012-08-03,2012,8,31,3,0,Regular,85.56,3.404,220.6319358,6.623,304989.97,327165.25,22175.280000000028,0.07270822709350092,22175.280000000028,0.07270822709350092
36,2012-08-10,2012,8,32,10,0,Regular,84.41,3.49,220.6404663,6.623,298947.51,321009.88,22062.369999999995,0.07380014638690248,22062.369999999995,0.07380014638690248
36,2012-08-17,2012,8,33,17,0,Regular,85.89,3.571,220.7199609,6.623,314607.22,346290.53,31683.310000000056,0.1007075107812213,31683.310000000056,0.1007075107812213
36,2012-08-24,2012,8,34,24,0,Regular,81.26,3.574,220.8526787,6.623,282545.55,349661.53,67115.98000000004,0.23754038950533832,67115.98000000004,0.23754038950533832
36,2012-08-31,2012,8,35,31,0,Regular,84.79,3.608,220.9853964,6.623,282647.48,330285.94,47638.46000000002,0.16854372803889858,47638.46000000002,0.16854372803889858
36,2012-09-07,2012,9,36,7,1,Holiday,84.19,3.697,221.1181142,6.623,293728.57,322622.4,28893.830000000016,0.09836915081158096,28893.830000000016,0.09836915081158096
36,2012-09-14,2012,9,37,14,0,Regular,78.16,3.692,221.2601207,6.623,301893.63,299843.75,-2049.8800000000047,-0.006790073709074301,2049.8800000000047,0.006790073709074301
36,2012-09-21,2012,9,38,21,0,Regular,75.98,3.709,221.4578604,6.623,293804.45,302238.53,8434.080000000016,0.028706440627430985,8434.080000000016,0.028706440627430985
36,2012-09-28,2012,9,39,28,0,Regular,79.49,3.66,221.6556,6.623,270677.98,288713.34,18035.360000000044,0.06663031843225684,18035.360000000044,0.06663031843225684
36,2012-10-05,2012,10,40,5,0,Regular,73.57,3.611,221.8533396,6.228,277137.86,320328.72,43190.859999999986,0.15584611932848147,43190.859999999986,0.15584611932848147
36,2012-10-12,2012,10,41,12,0,Regular,71.28,3.576,222.0510793,6.228,300236.85,308662.1,8425.25,0.02806201170842287,8425.25,0.02806201170842287
36,2012-10-19,2012,10,42,19,0,Regular,74.06,3.57,222.0951719,6.228,287360.05,306092.9,18732.850000000035,0.0651894722317874,18732.850000000035,0.0651894722317874
36,2012-10-26,2012,10,43,26,0,Regular,74.39,3.494,222.1136566,6.228,272489.41,312187.94,39698.53000000003,0.1456883406955156,39698.53000000003,0.1456883406955156
37,2010-02-05,2010,2,5,5,0,Regular,45.97,2.572,209.8529663,8.554,536006.73,514067.56,-21939.169999999984,-0.04093077338786396,21939.169999999984,0.04093077338786396
37,2010-02-12,2010,2,6,12,1,Holiday,46.11,2.548,209.9970208,8.554,529852.7,501631.38,-28221.31999999995,-0.05326257656137253,28221.31999999995,0.05326257656137253
37,2010-02-19,2010,2,7,19,0,Regular,45.66,2.514,210.0451024,8.554,510382.5,505173.3,-5209.200000000012,-0.010206462799958876,5209.200000000012,0.010206462799958876
37,2010-02-26,2010,2,8,26,0,Regular,50.87,2.561,210.0771885,8.554,513615.82,488297.56,-25318.26000000001,-0.04929415920249499,25318.26000000001,0.04929415920249499
37,2010-03-05,2010,3,9,5,0,Regular,51.33,2.625,210.1092746,8.554,519255.68,515094.28,-4161.399999999965,-0.008014163658257845,4161.399999999965,0.008014163658257845
37,2010-03-12,2010,3,10,12,0,Regular,61.96,2.667,210.1413607,8.554,513015.35,508698.78,-4316.569999999949,-0.008414114704364985,4316.569999999949,0.008414114704364985
37,2010-03-19,2010,3,11,19,0,Regular,59.56,2.72,209.9803208,8.554,460020.74,508230.9,48210.16000000003,0.10479997054045875,48210.16000000003,0.10479997054045875
37,2010-03-26,2010,3,12,26,0,Regular,55.76,2.732,209.7870932,8.554,515777.97,488704.22,-27073.75,-0.052491094181475025,27073.75,0.052491094181475025
37,2010-04-02,2010,4,13,2,0,Regular,63.43,2.719,209.5938656,8.464,540189.7,541136.25,946.5500000000466,0.0017522548097456258,946.5500000000466,0.0017522548097456258
37,2010-04-09,2010,4,14,9,0,Regular,68.54,2.77,209.400638,8.464,513327.55,516461.06,3133.5100000000093,0.006104309032312818,3133.5100000000093,0.006104309032312818
37,2010-04-16,2010,4,15,16,0,Regular,66.74,2.808,209.2691428,8.464,524544.83,521622.16,-2922.6699999999837,-0.005571821192099031,2922.6699999999837,0.005571821192099031
37,2010-04-23,2010,4,16,23,0,Regular,68.03,2.795,209.2199574,8.464,527019.78,510815.34,-16204.440000000002,-0.030747308952996037,16204.440000000002,0.030747308952996037
37,2010-04-30,2010,4,17,30,0,Regular,70.9,2.78,209.170772,8.464,517850.83,494510.84,-23339.98999999999,-0.04507087494674864,23339.98999999999,0.04507087494674864
37,2010-05-07,2010,5,18,7,0,Regular,75.56,2.835,209.1215867,8.464,543234.77,530580.44,-12654.330000000075,-0.023294403633258,12654.330000000075,0.023294403633258
37,2010-05-14,2010,5,19,14,0,Regular,77.53,2.854,209.118536,8.464,505196.08,518419.72,13223.639999999956,0.02617526248422188,13223.639999999956,0.02617526248422188
37,2010-05-21,2010,5,20,21,0,Regular,77.34,2.826,209.3922937,8.464,510494.7,512914.53,2419.8300000000163,0.004740166744140568,2419.8300000000163,0.004740166744140568
37,2010-05-28,2010,5,21,28,0,Regular,80.87,2.759,209.6660514,8.464,532241.22,520206.12,-12035.099999999977,-0.022612115611789663,12035.099999999977,0.022612115611789663
37,2010-06-04,2010,6,22,4,0,Regular,79.93,2.705,209.9398091,8.464,479195.02,539845.06,60650.04000000004,0.1265665073063573,60650.04000000004,0.1265665073063573
37,2010-06-11,2010,6,23,11,0,Regular,82.3,2.668,210.2135668,8.464,481915.11,519205.56,37290.45000000001,0.07737970697785344,37290.45000000001,0.07737970697785344
37,2010-06-18,2010,6,24,18,0,Regular,84.37,2.637,210.2108417,8.464,505761.62,527617.56,21855.94000000006,0.04321391567829932,21855.94000000006,0.04321391567829932
37,2010-06-25,2010,6,25,25,0,Regular,84.14,2.653,210.0975233,8.464,485419.39,508405.28,22985.890000000014,0.047352640775227405,22985.890000000014,0.047352640775227405
37,2010-07-02,2010,7,26,2,0,Regular,81.85,2.669,209.984205,8.36,498292.53,517799.28,19506.75,0.03914718528893058,19506.75,0.03914718528893058
37,2010-07-09,2010,7,27,9,0,Regular,81.74,2.642,209.8708867,8.36,502456.04,517225.12,14769.080000000016,0.029393775423617194,14769.080000000016,0.029393775423617194
37,2010-07-16,2010,7,28,16,0,Regular,84.43,2.623,209.8630532,8.36,485150.01,512744.44,27594.429999999993,0.05687813960881912,27594.429999999993,0.05687813960881912
37,2010-07-23,2010,7,29,23,0,Regular,82.6,2.608,209.9958663,8.36,491998.12,499596.2,7598.080000000016,0.015443311043546298,7598.080000000016,0.015443311043546298
37,2010-07-30,2010,7,30,30,0,Regular,81.88,2.64,210.1286794,8.36,487912.95,483679.53,-4233.419999999984,-0.008676588723459756,4233.419999999984,0.008676588723459756
37,2010-08-06,2010,8,31,6,0,Regular,85.49,2.627,210.2614925,8.36,508576.62,524670.0,16093.380000000005,0.03164396349954114,16093.380000000005,0.03164396349954114
37,2010-08-13,2010,8,32,13,0,Regular,86.06,2.692,210.3943056,8.36,491815.83,510759.88,18944.04999999999,0.038518585300517855,18944.04999999999,0.038518585300517855
37,2010-08-20,2010,8,33,20,0,Regular,85.54,2.664,210.3617581,8.36,486930.72,524650.06,37719.340000000084,0.07746346338551013,37719.340000000084,0.07746346338551013
37,2010-08-27,2010,8,34,27,0,Regular,84.62,2.619,210.3292106,8.36,512157.25,514567.28,2410.030000000028,0.004705644604269544,2410.030000000028,0.004705644604269544
37,2010-09-03,2010,9,35,3,0,Regular,82.29,2.577,210.2966631,8.36,510427.53,510450.7,23.169999999983702,4.5393319596189686e-05,23.169999999983702,4.5393319596189686e-05
37,2010-09-10,2010,9,36,10,1,Holiday,80.58,2.565,210.2641156,8.36,510296.07,513269.78,2973.710000000021,0.0058274209323227215,2973.710000000021,0.0058274209323227215
37,2010-09-17,2010,9,37,17,0,Regular,82.1,2.582,210.2924504,8.36,501251.4,479250.22,-22001.18000000005,-0.04389250583639278,22001.18000000005,0.04389250583639278
37,2010-09-24,2010,9,38,24,0,Regular,79.17,2.624,210.3664469,8.36,494265.48,466684.12,-27581.359999999986,-0.05580272366987876,27581.359999999986,0.05580272366987876
37,2010-10-01,2010,10,39,1,0,Regular,74.66,2.603,210.4404433,8.476,529877.93,501009.56,-28868.370000000054,-0.0544811707858828,28868.370000000054,0.0544811707858828
37,2010-10-08,2010,10,40,8,0,Regular,66.34,2.633,210.5144398,8.476,524483.65,501529.38,-22954.27000000002,-0.043765463422930376,22954.27000000002,0.043765463422930376
37,2010-10-15,2010,10,41,15,0,Regular,71.57,2.72,210.5805944,8.476,498925.86,491288.38,-7637.479999999981,-0.015307845538413226,7637.479999999981,0.015307845538413226
37,2010-10-22,2010,10,42,22,0,Regular,72.24,2.725,210.6271444,8.476,510425.4,493284.2,-17141.20000000001,-0.033582184585641724,17141.20000000001,0.033582184585641724
37,2010-10-29,2010,10,43,29,0,Regular,76.22,2.716,210.6736944,8.476,514485.9,488479.25,-26006.650000000023,-0.05054880998682378,26006.650000000023,0.05054880998682378
37,2010-11-05,2010,11,44,5,0,Regular,62.72,2.689,210.7202444,8.476,539683.42,524837.0,-14846.420000000042,-0.02750949806833058,14846.420000000042,0.02750949806833058
37,2010-11-12,2010,11,45,12,0,Regular,61.97,2.728,210.7667944,8.476,517546.69,521858.72,4312.02999999997,0.008331673418682226,4312.02999999997,0.008331673418682226
37,2010-11-19,2010,11,46,19,0,Regular,56.73,2.771,210.65429,8.476,518124.16,515414.94,-2709.219999999972,-0.005228901118990422,2709.219999999972,0.005228901118990422
37,2010-11-26,2010,11,47,26,1,Holiday,67.73,2.735,210.5152765,8.476,518220.72,555302.25,37081.53000000003,0.07155547543525476,37081.53000000003,0.07155547543525476
37,2010-12-03,2010,12,48,3,0,Regular,54.44,2.708,210.376263,8.476,508213.14,488340.47,-19872.670000000042,-0.039103022798662866,19872.670000000042,0.039103022798662866
37,2010-12-10,2010,12,49,10,0,Regular,51.83,2.843,210.2372494,8.476,511207.52,537972.2,26764.679999999935,0.05235580259069728,26764.679999999935,0.05235580259069728
37,2010-12-17,2010,12,50,17,0,Regular,56.73,2.869,210.1787224,8.476,534285.21,534111.94,-173.27000000001863,-0.0003243024451304176,173.27000000001863,0.0003243024451304176
37,2010-12-24,2010,12,51,24,0,Regular,59.1,2.886,210.1805602,8.476,576809.92,662831.6,86021.67999999993,0.149133496178429,86021.67999999993,0.149133496178429
37,2010-12-31,2010,12,52,31,1,Holiday,52.88,2.943,210.182398,8.476,460331.7,463888.62,3556.9199999999837,0.007726863042453917,3556.9199999999837,0.007726863042453917
37,2011-01-07,2011,1,1,7,0,Regular,54.11,2.976,210.1842358,8.395,542464.02,515816.6,-26647.420000000042,-0.049122926161996955,26647.420000000042,0.049122926161996955
37,2011-01-14,2011,1,2,14,0,Regular,42.87,2.983,210.2379731,8.395,525616.9,510221.4,-15395.5,-0.029290344355366045,15395.5,0.029290344355366045
37,2011-01-21,2011,1,3,21,0,Regular,51.18,3.016,210.6031072,8.395,526486.82,514224.34,-12262.479999999923,-0.02329114335663697,12262.479999999923,0.02329114335663697
37,2011-01-28,2011,1,4,28,0,Regular,48.74,3.01,210.9682412,8.395,513672.36,496128.9,-17543.459999999963,-0.03415301535788292,17543.459999999963,0.03415301535788292
37,2011-02-04,2011,2,5,4,0,Regular,46.68,2.989,211.3333753,8.395,583835.18,550423.8,-33411.380000000005,-0.05722741819018169,33411.380000000005,0.05722741819018169
37,2011-02-11,2011,2,6,11,1,Holiday,41.16,3.022,211.6985093,8.395,522514.32,525870.44,3356.119999999937,0.006423020138471874,3356.119999999937,0.006423020138471874
37,2011-02-18,2011,2,7,18,0,Regular,57.48,3.045,212.0063522,8.395,536840.69,548397.3,11556.610000000102,0.021527075378731265,11556.610000000102,0.021527075378731265
37,2011-02-25,2011,2,8,25,0,Regular,67.73,3.065,212.2912786,8.395,514758.19,522895.53,8137.340000000026,0.015808082626135634,8137.340000000026,0.015808082626135634
37,2011-03-04,2011,3,9,4,0,Regular,64.55,3.288,212.576205,8.395,527572.25,538687.25,11115.0,0.021068204402335415,11115.0,0.021068204402335415
37,2011-03-11,2011,3,10,11,0,Regular,59.15,3.459,212.8611313,8.395,505610.4,525844.06,20233.660000000033,0.040018282851776846,20233.660000000033,0.040018282851776846
37,2011-03-18,2011,3,11,18,0,Regular,64.9,3.488,213.1096787,8.395,478503.06,534008.5,55505.44,0.11599808787011728,55505.44,0.11599808787011728
37,2011-03-25,2011,3,12,25,0,Regular,71.07,3.473,213.3436744,8.395,522105.93,520610.34,-1495.5899999999674,-0.0028645336397538474,1495.5899999999674,0.0028645336397538474
37,2011-04-01,2011,4,13,1,0,Regular,67.31,3.524,213.5776701,8.3,534578.78,519915.78,-14663.0,-0.02742907228753075,14663.0,0.02742907228753075
37,2011-04-08,2011,4,14,8,0,Regular,69.39,3.622,213.8116658,8.3,543703.16,534547.5,-9155.660000000033,-0.016839445994759405,9155.660000000033,0.016839445994759405
37,2011-04-15,2011,4,15,15,0,Regular,73.25,3.743,214.026217,8.3,543775.87,529349.2,-14426.670000000042,-0.02653054465252392,14426.670000000042,0.02653054465252392
37,2011-04-22,2011,4,16,22,0,Regular,74.57,3.807,214.1921572,8.3,526434.37,534837.2,8402.829999999958,0.015961780762908696,8402.829999999958,0.015961780762908696
37,2011-04-29,2011,4,17,29,0,Regular,76.1,3.81,214.3580974,8.3,502918.18,505143.1,2224.9199999999837,0.00442401982763873,2224.9199999999837,0.00442401982763873
37,2011-05-06,2011,5,18,6,0,Regular,69.56,3.906,214.5240376,8.3,547513.3,544619.6,-2893.70000000007,-0.00528516841508703,2893.70000000007,0.00528516841508703
37,2011-05-13,2011,5,19,13,0,Regular,76.73,3.899,214.6899778,8.3,511871.63,531081.4,19209.77000000002,0.03752849127426738,19209.77000000002,0.03752849127426738
37,2011-05-20,2011,5,20,20,0,Regular,73.02,3.907,214.465412,8.3,533564.42,525643.9,-7920.520000000019,-0.014844543045055399,7920.520000000019,0.014844543045055399
37,2011-05-27,2011,5,21,27,0,Regular,81.28,3.786,214.2408462,8.3,507086.75,531662.7,24575.949999999953,0.0484649815835258,24575.949999999953,0.0484649815835258
37,2011-06-03,2011,6,22,3,0,Regular,82.96,3.699,214.0162805,8.3,500381.23,543098.75,42717.52000000002,0.08536994882881602,42717.52000000002,0.08536994882881602
37,2011-06-10,2011,6,23,10,0,Regular,82.41,3.648,213.7917147,8.3,509647.25,543449.8,33802.55000000005,0.0663253848617844,33802.55000000005,0.0663253848617844
37,2011-06-17,2011,6,24,17,0,Regular,84.43,3.637,213.7481256,8.3,525132.36,548282.7,23150.339999999967,0.044084771313655034,23150.339999999967,0.044084771313655034
37,2011-06-24,2011,6,25,24,0,Regular,83.95,3.594,213.8402689,8.3,509276.22,531718.75,22442.530000000028,0.04406750034391951,22442.530000000028,0.04406750034391951
37,2011-07-01,2011,7,26,1,0,Regular,85.33,3.524,213.9324122,8.177,517021.3,490976.62,-26044.679999999993,-0.05037448167029094,26044.679999999993,0.05037448167029094
37,2011-07-08,2011,7,27,8,0,Regular,84.71,3.48,214.0245556,8.177,489059.93,516551.62,27491.690000000002,0.056213335653975995,27491.690000000002,0.056213335653975995
37,2011-07-15,2011,7,28,15,0,Regular,85.63,3.575,214.1083654,8.177,498749.62,506670.97,7921.349999999977,0.01588241811592754,7921.349999999977,0.01588241811592754
37,2011-07-22,2011,7,29,22,0,Regular,83.31,3.651,214.1713416,8.177,505543.53,503368.47,-2175.060000000056,-0.00430241882434942,2175.060000000056,0.00430241882434942
37,2011-07-29,2011,7,30,29,0,Regular,84.99,3.682,214.2343177,8.177,504974.95,485416.16,-19558.790000000037,-0.0387321984981632,19558.790000000037,0.0387321984981632
37,2011-08-05,2011,8,31,5,0,Regular,86.71,3.684,214.2972939,8.177,510787.46,518932.62,8145.159999999974,0.01594628027868964,8145.159999999974,0.01594628027868964
37,2011-08-12,2011,8,32,12,0,Regular,87.64,3.638,214.3602701,8.177,502504.39,508571.75,6067.359999999986,0.012074242774277029,6067.359999999986,0.012074242774277029
37,2011-08-19,2011,8,33,19,0,Regular,87.24,3.554,214.4239935,8.177,506897.98,526613.25,19715.27000000002,0.03889396047701752,19715.27000000002,0.03889396047701752
37,2011-08-26,2011,8,34,26,0,Regular,86.02,3.523,214.4878416,8.177,527947.21,522056.03,-5891.179999999935,-0.011158653532802902,5891.179999999935,0.011158653532802902
37,2011-09-02,2011,9,35,2,0,Regular,87.5,3.533,214.5516896,8.177,530367.83,505527.5,-24840.329999999958,-0.04683604207291374,24840.329999999958,0.04683604207291374
37,2011-09-09,2011,9,36,9,1,Holiday,77.94,3.546,214.6155376,8.177,506273.74,524778.4,18504.660000000033,0.03655070081256838,18504.660000000033,0.03655070081256838
37,2011-09-16,2011,9,37,16,0,Regular,82.06,3.526,214.7934111,8.177,513341.94,494151.12,-19190.820000000007,-0.03738408749536421,19190.820000000007,0.03738408749536421
37,2011-09-23,2011,9,38,23,0,Regular,78.35,3.467,215.1233185,8.177,516556.94,494793.6,-21763.340000000026,-0.04213154120047255,21763.340000000026,0.04213154120047255
37,2011-09-30,2011,9,39,30,0,Regular,81.52,3.355,215.4532259,8.177,516402.1,483396.16,-33005.94,-0.06391519321861783,33005.94,0.06391519321861783
37,2011-10-07,2011,10,40,7,0,Regular,71.2,3.285,215.7831333,7.716,522816.85,525093.5,2276.6500000000233,0.00435458421051277,2276.6500000000233,0.00435458421051277
37,2011-10-14,2011,10,41,14,0,Regular,74.16,3.274,216.0885258,7.716,513636.01,498052.38,-15583.630000000005,-0.03033983150830878,15583.630000000005,0.03033983150830878
37,2011-10-21,2011,10,42,21,0,Regular,67.89,3.353,216.2468287,7.716,522784.33,511869.25,-10915.080000000016,-0.020878743630284434,10915.080000000016,0.020878743630284434
37,2011-10-28,2011,10,43,28,0,Regular,71.31,3.372,216.4051315,7.716,517355.44,518096.53,741.0900000000256,0.0014324581181557221,741.0900000000256,0.0014324581181557221
37,2011-11-04,2011,11,44,4,0,Regular,58.97,3.332,216.5634344,7.716,555925.6,536846.75,-19078.849999999977,-0.03431907075335257,19078.849999999977,0.03431907075335257
37,2011-11-11,2011,11,45,11,0,Regular,63.5,3.297,216.7217373,7.716,501268.78,529920.56,28651.780000000028,0.05715851683402271,28651.780000000028,0.05715851683402271
37,2011-11-18,2011,11,46,18,0,Regular,66.28,3.308,216.9395861,7.716,527495.09,518746.03,-8749.05999999994,-0.016586050118494827,8749.05999999994,0.016586050118494827
37,2011-11-25,2011,11,47,25,1,Holiday,66.41,3.236,217.1812533,7.716,522554.04,544835.94,22281.899999999965,0.04264037457255132,22281.899999999965,0.04264037457255132
37,2011-12-02,2011,12,48,2,0,Regular,53.57,3.172,217.4229206,7.716,527117.81,512201.3,-14916.510000000068,-0.028298247027547914,14916.510000000068,0.028298247027547914
37,2011-12-09,2011,12,49,9,0,Regular,50.64,3.158,217.6645878,7.716,537224.52,543658.6,6434.079999999958,0.011976519612321414,6434.079999999958,0.011976519612321414
37,2011-12-16,2011,12,50,16,0,Regular,58.31,3.159,217.8781339,7.716,533905.67,547065.94,13160.269999999902,0.02464905457924787,13160.269999999902,0.02464905457924787
37,2011-12-23,2011,12,51,23,0,Regular,55.41,3.112,218.0541851,7.716,605791.46,632393.3,26601.840000000084,0.04391253716254119,26601.840000000084,0.04391253716254119
37,2011-12-30,2011,12,52,30,1,Holiday,48.26,3.129,218.2302364,7.716,451327.61,424883.47,-26444.140000000014,-0.05859189514242218,26444.140000000014,0.05859189514242218
37,2012-01-06,2012,1,1,6,0,Regular,57.18,3.157,218.4062876,7.244,558343.57,557238.44,-1105.1300000000047,-0.0019793010242779457,1105.1300000000047,0.0019793010242779457
37,2012-01-13,2012,1,2,13,0,Regular,56.28,3.261,218.5823389,7.244,546221.4,513284.06,-32937.340000000026,-0.0603003470753801,32937.340000000026,0.0603003470753801
37,2012-01-20,2012,1,3,20,0,Regular,58.9,3.268,218.6755292,7.244,543894.07,505152.88,-38741.189999999944,-0.07122929286579636,38741.189999999944,0.07122929286579636
37,2012-01-27,2012,1,4,27,0,Regular,62.73,3.29,218.7687195,7.244,514116.58,492667.16,-21449.420000000042,-0.04172092640933704,21449.420000000042,0.04172092640933704
37,2012-02-03,2012,2,5,3,0,Regular,61.33,3.36,218.8619099,7.244,555424.24,510480.6,-44943.640000000014,-0.08091767834979621,44943.640000000014,0.08091767834979621
37,2012-02-10,2012,2,6,10,1,Holiday,54.49,3.409,218.9551002,7.244,527041.46,527527.06,485.60000000009313,0.0009213696394968494,485.60000000009313,0.0009213696394968494
37,2012-02-17,2012,2,7,17,0,Regular,54.38,3.51,219.1148297,7.244,541071.29,540476.25,-595.0400000000373,-0.0010997441760401613,595.0400000000373,0.0010997441760401613
37,2012-02-24,2012,2,8,24,0,Regular,62.21,3.555,219.3244636,7.244,518696.89,515088.7,-3608.1900000000023,-0.006956259174794748,3608.1900000000023,0.006956259174794748
37,2012-03-02,2012,3,9,2,0,Regular,64.54,3.63,219.5340975,7.244,525559.17,526567.9,1008.7299999999814,0.0019193462079635701,1008.7299999999814,0.0019193462079635701
37,2012-03-09,2012,3,10,9,0,Regular,63.19,3.669,219.7437314,7.244,535937.25,525486.0,-10451.25,-0.019500883732190662,10451.25,0.019500883732190662
37,2012-03-16,2012,3,11,16,0,Regular,67.48,3.734,219.8956335,7.244,484588.34,524351.9,39763.56,0.08205636974261493,39763.56,0.08205636974261493
37,2012-03-23,2012,3,12,23,0,Regular,69.18,3.787,219.9705599,7.244,520887.23,514320.4,-6566.829999999958,-0.01260700900653671,6566.829999999958,0.01260700900653671
37,2012-03-30,2012,3,13,30,0,Regular,70.48,3.845,220.0454862,7.244,533734.94,507409.53,-26325.409999999916,-0.049323002912269376,26325.409999999916,0.049323002912269376
37,2012-04-06,2012,4,14,6,0,Regular,73.95,3.891,220.1204125,6.989,564848.78,567024.5,2175.719999999972,0.003851862794144606,2175.719999999972,0.003851862794144606
37,2012-04-13,2012,4,15,13,0,Regular,72.54,3.891,220.1953389,6.989,506973.17,521137.0,14163.830000000016,0.027938026779602592,14163.830000000016,0.027938026779602592
37,2012-04-20,2012,4,16,20,0,Regular,70.87,3.877,220.2483937,6.989,523483.19,516546.53,-6936.659999999974,-0.013250969911755856,6936.659999999974,0.013250969911755856
37,2012-04-27,2012,4,17,27,0,Regular,70.06,3.814,220.3014485,6.989,528807.45,500138.75,-28668.699999999953,-0.05421387312149244,28668.699999999953,0.05421387312149244
37,2012-05-04,2012,5,18,4,0,Regular,77.17,3.749,220.3545033,6.989,535311.64,524651.75,-10659.890000000014,-0.019913428372302932,10659.890000000014,0.019913428372302932
37,2012-05-11,2012,5,19,11,0,Regular,76.55,3.688,220.4075581,6.989,527983.04,515795.97,-12187.070000000065,-0.02308231340158211,12187.070000000065,0.02308231340158211
37,2012-05-18,2012,5,20,18,0,Regular,73.7,3.63,220.4252149,6.989,534847.96,520948.16,-13899.799999999988,-0.025988320119983237,13899.799999999988,0.025988320119983237
37,2012-05-25,2012,5,21,25,0,Regular,78.94,3.561,220.4287124,6.989,540625.79,533566.2,-7059.590000000084,-0.013058182074517909,7059.590000000084,0.013058182074517909
37,2012-06-01,2012,6,22,1,0,Regular,80.74,3.501,220.4322099,6.989,531811.85,533822.9,2011.0500000000466,0.0037815065610141006,2011.0500000000466,0.0037815065610141006
37,2012-06-08,2012,6,23,8,0,Regular,81.5,3.452,220.4357073,6.989,528940.78,534896.2,5955.4199999999255,0.01125914322582563,5955.4199999999255,0.01125914322582563
37,2012-06-15,2012,6,24,15,0,Regular,82.15,3.393,220.4494148,6.989,508573.16,533370.56,24797.40000000008,0.04875876658532291,24797.40000000008,0.04875876658532291
37,2012-06-22,2012,6,25,22,0,Regular,80.4,3.346,220.4886472,6.989,484032.75,526726.25,42693.5,0.08820374241205786,42693.5,0.08820374241205786
37,2012-06-29,2012,6,26,29,0,Regular,86.68,3.286,220.5278796,6.989,508309.81,504466.16,-3843.6500000000233,-0.007561628605987406,3843.6500000000233,0.007561628605987406
37,2012-07-06,2012,7,27,6,0,Regular,81.52,3.227,220.567112,6.623,519498.32,553279.1,33780.77999999997,0.06502577332685112,33780.77999999997,0.06502577332685112
37,2012-07-13,2012,7,28,13,0,Regular,78.15,3.256,220.6063444,6.623,506005.47,520480.5,14475.030000000028,0.02860646941227736,14475.030000000028,0.02860646941227736
37,2012-07-20,2012,7,29,20,0,Regular,81.76,3.311,220.6148749,6.623,503744.56,512380.28,8635.72000000003,0.017143053614316013,8635.72000000003,0.017143053614316013
37,2012-07-27,2012,7,30,27,0,Regular,84.0,3.407,220.6234054,6.623,514489.17,498475.28,-16013.889999999956,-0.031125805816281722,16013.889999999956,0.031125805816281722
37,2012-08-03,2012,8,31,3,0,Regular,85.56,3.417,220.6319358,6.623,521959.28,522946.25,986.9699999999721,0.0018908946307075371,986.9699999999721,0.0018908946307075371
37,2012-08-10,2012,8,32,10,0,Regular,84.41,3.494,220.6404663,6.623,500964.59,514982.47,14017.879999999946,0.02798177811329928,14017.879999999946,0.02798177811329928
37,2012-08-17,2012,8,33,17,0,Regular,85.89,3.571,220.7199609,6.623,509633.71,533668.9,24035.190000000002,0.047161695799126005,24035.190000000002,0.047161695799126005
